id,news_url,title,tweet_ids
1301,https://g1.globo.com/educacao/enem/2020/noticia/2020/04/01/enem-em-tempos-de-pandemia-o-que-muda-na-preparacao-dos-jovens-como-os-cursinhos-se-adaptaram-quais-as-dicas-para-nao-ficar-pra-tras-e-perder-o-folego-na-disputa.ghtml,Enem em tempos de pandemia: o que muda na preparação dos jovens para a prova de 2020 | Enem 2020 | G1,1245713101565186051	1245473609814020097	1245464524557299713	1245458299446644736	1245407340565692416	1245370410411196418	1245366345648222209	1245351068596346880	1245344207126106113	1245339260443660290	1245332207033614341
1303,https://g1.globo.com/sp/piracicaba-regiao/noticia/2020/03/31/multinacional-e-universidade-da-regiao-de-piracicaba-criam-mascaras-com-impressoras-3d.ghtml,Multinacional e universidade da região de Piracicaba criam máscaras com impressoras 3D | Piracicaba e Região | G1,1245453016292966400	1245373926940827648	1245323666100858883	1245290036926599169	1245245414338592768	1245185357446078470	1245167265017782272	1245164739736436736	1245145916249645062	1245066451830136832
1304,https://g1.globo.com/sp/sao-carlos-regiao/noticia/2020/03/31/ufscar-suspende-calendarios-dos-cursos-de-graduacao-presenciais-por-tempo-indeterminado.ghtml,UFSCar suspende calendários dos cursos de graduação presenciais por tempo indeterminado | São Carlos e Araraquara | G1,1245283337310273542	1245185377088032768	1245027942532616194	1245021168526114819	1245021099349413891	1245021085705306114	1245021080743555073
1306,https://g1.globo.com/educacao/enem/2020/noticia/2020/03/31/inep-divulga-regras-do-enem-2020-edicao-tera-provas-impressas-e-digitais.ghtml,Inep divulga regras do Enem 2020 e datas de inscrição; edição terá provas impressas e digitais | Enem 2020 | G1,1246270849193213956	1245898416502312961	1245504757004996618	1245354158800199685	1245343173867601920	1245332894307975169	1245332888842833922	1245306471769923584	1245118702347001856	1245102153233989634	1245095281365934080	1245077252775325697	1245060589602422785	1245059642704756745	1245048259833462784	1245031707721396224	1245024722699661319	1245012135257784321	1245011577931206657	1245011231062228993	1245005296453537794	1245004088166801409	1245001645773262850	1245001637837656064	1245001630786953216	1245001405829713922	1245001279882981378	1244998108829843457	1244990505739587584	1244983196938375168	1244982381158817794	1244981655141580803
1308,https://g1.globo.com/educacao/noticia/2020/03/30/maes-sobrecarregadas-jovens-ainda-nas-ruas-os-desafios-da-quarentena-para-criancas-em-regioes-carentes.ghtml,"Mães sobrecarregadas, jovens ainda nas ruas: os desafios da quarentena para crianças em regiões carentes | Coronavírus | G1",1246159852952375296	1244928057141391360	1244822656563712002	1244747266776281090	1244746609834872832	1244739769059414016	1244732519016050691	1244704581868806151	1244704520325730306	1244659379011489792	1244658667850551297	1244630990779232256	1244629835227508737	1244618630861451265	1244616477078061058	1244598615135436803	1244594223673901063	1244590074760695808	1244564682628902913	1244560711411515392
1309,https://g1.globo.com/educacao/noticia/2020/03/28/stf-arquiva-interpelacao-apos-weintraub-explicar-fala-sobre-maconha-em-universidades.ghtml,STF arquiva interpelação após Weintraub explicar fala sobre maconha em universidades | Educação | G1,1248419679757987846	1245534900637204481	1244202802467004416	1244105582958850049	1244097871324078080	1244024160348778496	1243984585861578755	1243948599630839810
1310,https://g1.globo.com/sp/campinas-regiao/noticia/2020/03/28/unicamp-abre-inscricoes-para-bolsas-de-iniciacao-cientifica-e-tecnologica-veja-como-participar.ghtml,Unicamp abre inscrições para bolsas de iniciação científica e tecnológica; veja como participar | Campinas e Região | G1,1244709425606209537	1244014980128784384	1243932125692416000	1243917069529251846	1243897338386579457	1243886680207130624	1243886599882055681
1311,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2020/03/28/coronavirus-pesquisadores-da-unifesp-doam-para-hospitais-mascaras-feitas-em-impressora-3d.ghtml,Coronavírus: pesquisadores da Unifesp doam para hospitais máscaras feitas em impressora 3D | Vale do Paraíba e Região | G1,1244739007369617409	1244709649783369730	1244275873563410433	1244173721096650752	1244006735423012865	1243978840654970880	1243924410551218181	1243917202371170304	1243876147596791808	1243869565647536128	1243869547238699008
1312,https://g1.globo.com/educacao/noticia/2020/03/27/universidades-publicas-suspendem-aulas-virtuais-em-meio-ao-coronavirus-particulares-se-mobilizam-contra-reducao-de-mensalidades.ghtml,Universidades públicas suspendem aulas virtuais em meio ao coronavírus; particulares se mobilizam contra redução de mensalidades | Educação | G1,1250772262011224064	1243840639420248065	1243743214152056832	1243735933612175360	1243698170099642369	1243694793861017602	1243688637742477312	1243658443157688320	1243643491009380353	1243621216776327174	1243596660271468544	1243576356459470850	1243575036931342337	1243560294066110470
1313,https://g1.globo.com/sp/campinas-regiao/noticia/2020/03/26/coronavirus-unicamp-recebe-estrutura-movel-para-triagem-de-pacientes-consultas-e-leitos-uti.ghtml,"Coronavírus: Unicamp recebe estrutura móvel para triagem de pacientes, consultas e leitos de UTI | Campinas e Região | G1",1243478108457615360	1243471359935684610	1243433837088079873	1243373254863196166	1243290486200287233	1243273560703012870	1243273549151944704
1314,https://g1.globo.com/mg/zona-da-mata/noticia/2020/03/26/farmacia-universitaria-produz-alcool-em-gel-para-servicos-de-saude-em-juiz-de-fora.ghtml,Farmácia Universitária produz álcool em gel para serviços de saúde em Juiz de Fora | Zona da Mata | G1,1250407997181956096	1243418737547476996	1243380782829166594	1243373245480538112	1243351669565304834	1243295426175832064	1243273950794219521	1243268619280289793	1243268554033594370
1316,https://g1.globo.com/fique-em-casa/aulas-e-atividades/noticia/2020/03/26/desenho-e-pintura-para-criancas-10-dicas-de-atividades-para-fazer-em-casa-na-quarentena.ghtml,Desenho e pintura para crianças: 10 dicas de atividades para fazer em casa na quarentena | Aulas e Atividades | G1,1243704503536439302	1243311772959944705	1243199628927029252	1243192170061930501	1243188137393819650	1243183425592406016	1243115976666820610	1243086412632723456	1243085912956788737
1317,https://g1.globo.com/fique-em-casa/aulas-e-atividades/noticia/2020/03/26/como-montar-um-plano-de-estudos-para-as-criancas-que-seja-adequado-a-rotina-de-isolamento-por-causa-do-coronavirus.ghtml,Como montar um plano de estudos para as crianças que seja adequado à rotina de isolamento por causa do coronavírus | Aulas e Atividades | G1,1244716140456280064	1243305936892067841	1243188137972596739	1243172145339019265	1243159937003466756	1243153694788648961	1243143296488099840	1243109045571026944	1243085909899255808	1243085851313278976
1318,https://g1.globo.com/educacao/noticia/2020/03/25/estados-vao-manter-aulas-suspensas-para-frear-transmissao-do-novo-coronavirus-diz-entidade.ghtml,"Estados vão manter aulas suspensas para frear transmissão do novo coronavírus, diz entidade | Educação | G1",1243010886933020672	1242932658058850304	1242927828766732288	1242922980470149122	1242922958240337925	1242887532960002048	1242875285210529797	1242869715544035328	1242869486014869509	1242869426174779392
1319,https://g1.globo.com/mg/zona-da-mata/noticia/2020/03/24/ufjf-suspende-calendario-academico-de-2020-por-tempo-indeterminado-apos-coronavirus.ghtml,UFJF suspende calendário acadêmico de 2020 por tempo indeterminado após coronavírus | Zona da Mata | G1,1242780530833121281	1242753223456362498	1242656010419998723	1242648409409875968	1242594911368577026	1242573291841355778	1242563478919041026	1242563411315171330
1320,https://g1.globo.com/fique-em-casa/noticia/2020/03/24/rotina-agenda-e-apoio-saiba-como-ajudar-que-as-criancas-aproveitem-o-tempo-na-quarentena.ghtml,"Rotina, agenda e apoio: saiba como ajudar que as crianças aproveitem o tempo na quarentena | Fique em Casa | G1",1242565413550112778	1242503468457181184	1242489115410436097	1242467435103621120	1242415624602730496	1242390817563648001	1242388155971637250	1242361128895815680
1321,https://g1.globo.com/educacao/noticia/2020/03/23/coronavirus-faz-educacao-a-distancia-esbarrar-no-desafio-do-acesso-a-internet-e-da-inexperiencia-dos-alunos.ghtml,Coronavírus faz educação a distância esbarrar no desafio do acesso à internet e da inexperiência dos alunos | Educação | G1,1255571956344201220	1246109244337905664	1245782724314529795	1244783433131360256	1242474795654090752	1242286134824140800	1242221564889890817	1242215686027567109	1242215623272341505
1323,https://g1.globo.com/economia/tecnologia/noticia/2020/04/07/absurdo-total-cientistas-condenam-teoria-espalhada-na-internet-de-que-5g-transmite-coronavirus.ghtml,Absurdo total: cientistas condenam 'teoria' espalhada na internet de que 5G transmite coronavírus | Tecnologia | G1,1251580324993282051	1249383644860481536	1249381698502119426	1249381301234384896	1249379704664199168	1248011722079625216	1247783277349355520	1247721838651809792	1247658684534136834	1247657145811841025	1247656316535033857	1247615232517734401	1247601070026756100	1247598670532489218	1247596138116657152	1247590683512385536	1247578612703940616	1247571282650116096	1247549640171454465	1247533184738144259	1247533159618510851	1247533127624359939	1247524312820510724	1247523107633389569	1247518964709822464	1247518624400592896	1247512046377275392	1247496848081854464	1247478607079002112
1325,https://g1.globo.com/economia/noticia/2020/04/07/precisamos-entender-que-fazemos-parte-de-um-grande-ecossistema-diz-empresario-por-tras-do-nao-demita.ghtml,"'Precisamos entender que fazemos parte de um grande ecossistema', diz empresário por trás do 'Não Demita!' | Economia | G1",1253352525488685059	1251340608607850496	1250876484480372742	1249492893401862145	1249094865377538057	1249094680077316098	1249094658116005889	1249054047316987904	1248649151195250688	1248280333587546113	1248203669230825473	1248030801259835392	1248018349797199873	1247898335454703616	1247891928718274563	1247884825396006917	1247838713348046855	1247834207482777601	1247802138891177985	1247784232501391360	1247783281707241483	1247734852742287361	1247726578311794690	1247681295490187271	1247675668122546180	1247673875980304384	1247671771177893895	1247671748884983809	1247668631275819008	1247660292965896194	1247637204031148037	1247622300427485184	1247615232480096261	1247604692051472384	1247602827276554247	1247602804321067009	1247601713298767878	1247595218616098817	1247594444666343426	1247592967365373956	1247592009730338817	1247591987869605893	1247591482535620611	1247573428288266244	1247571484379398144	1247569965865005056	1247561206426226690	1247554238785425410	1247548053814468610	1247546584172244992	1247544792843780096	1247542865091153921	1247542134128820225	1247541995498688513	1247541611107508231	1247540740055371781	1247535455790231554	1247532641110216705	1247530708945358851	1247529663762583552	1247528697030041606	1247518999660777474	1247514794594193410	1247514363575009281	1247512741612584960
1326,https://g1.globo.com/economia/noticia/2020/04/07/como-sera-feito-o-pagamento-do-auxilio-emergencial-de-r-600.ghtml,Como será feito o pagamento do auxílio emergencial de R$ 600 | Economia | G1,1248364563596300288	1248152805736681473	1248152795498323968	1248055501868457984	1247910275698786304	1247860270950735874	1247691278743199744	1247580929100480513	1247571350786461698	1247526644622884866	1246115670103818248	1244998337222316034	1244756345422843904
1328,https://g1.globo.com/economia/tecnologia/noticia/2020/04/07/china-ultrapassa-eua-e-se-torna-campea-de-pedidos-internacionais-de-patentes.ghtml,China ultrapassa EUA e se torna campeã de pedidos internacionais de patentes | Tecnologia | G1,1250530044268679169	1248340632961191936	1248210399570386944	1247781706242740225	1247609978652782593	1247609274508902400	1247586849020956672	1247579526630006784	1247541683849277440	1247522621240954881	1247522605260623878	1247522555579138048
1334,https://g1.globo.com/economia/noticia/2020/04/07/gol-suspende-projecoes-e-mantera-maior-parte-da-frota-em-terra-ate-maio.ghtml,Gol suspende projeções e manterá maior parte da frota em terra até maio | Economia | G1,1247872177690546177	1247511338852761602	1247510199251992577	1247508713872732161	1247506098237648896	1247504294250758145	1247503471894564866	1247503019517906945	1247502982331142152	1247502612590723072
1338,https://g1.globo.com/economia/noticia/2020/04/07/caixa-lanca-site-para-solicitar-auxilio-de-r-600.ghtml,Caixa lança site e aplicativo para solicitar auxílio emergencial de R$ 600 | Economia | G1,1258790487827394571	1251305084690018305	1248953940777017344	1248317052563095552	1248042945514745857	1247935918692077568	1247862516497055752	1247846225413648385	1247830463475056641	1247755683308523522	1247752251428356096	1247747255278305283	1247728562045673472	1247701457207525378	1247695079109578752	1247683602663514112	1247672271587729408	1247664275247824898	1247655148660436994	1247652202040221696	1247652177730064389	1247649779938664456	1247647019432325124	1247645082708295681	1247634795695427586	1247633345443508225	1247631195812306944	1247628944058257409	1247628737144852480	1247628132947046401	1247626683571744774	1247626482949730306	1247621439727026176	1247620542753951744	1247618278366818306	1247617292571205632	1247613156664446984	1247609316020027393	1247608659309363208	1247606805590654983	1247602953244028928	1247600212199256070	1247599587889745926	1247599309740216320	1247598973331931142	1247598124916527105	1247596490001965063	1247594607447363584	1247593221280038912	1247588094993477632	1247587202340491264	1247586940112850945	1247586580862316546	1247586196571582464	1247583204837666818	1247579160043761666	1247576560925921281	1247575347434000384	1247574744049778689	1247573618009219078	1247572751319207939	1247572470753906688	1247570067161780229	1247569969308676097	1247568664641048578	1247565477519544321	1247564545956155395	1247561259387666434	1247560180772061184	1247558831464501248	1247558544108511234	1247558235411886080	1247557283720179714	1247556878718074886	1247556823860871169	1247554587516682240	1247553858487947264	1247553854734045184	1247553341141454852	1247553264415051776	1247552032426332160	1247549122015608843	1247548714455117827	1247547834360115200	1247547435741831170	1247547090835836928	1247547027866738694	1247546788648824833	1247546557857218561	1247545228782903297	1247544633925742592	1247544381839564800	1247544357160456193	1247543602256867329	1247542972570165252	1247542722967171075	1247542704491229188	1247542068580249600	1247541793639424002	1247540780773695493	1247540523495067653	1247540467899613188	1247540087954399233	1247539965308764162	1247539947344543747	1247539887621824512	1247539754746302465	1247539182764843012	1247538159723765764	1247537549028950024	1247537125483933702	1247537033280536578	1247535149245329409	1247535129116856323	1247535057041936386	1247534925911175177	1247534547358461952	1247534507378397185	1247534506468200453	1247534309994446851	1247534223486939143	1247533974714384384	1247533952325177344	1247533279118385154	1247532442971299845	1247532230924066822	1247532078670827523	1247531783626706947	1247531632963121154	1247531400342802434	1247531156716711937	1247530563893772288	1247530297895186432	1247529088702541826	1247529062152560641	1247528872830062594	1247528773320228865	1247528201816903689	1247528161719365633	1247527523249844230	1247527259222601729	1247527208148594690	1247527162023837696	1247527069010898946	1247526790655963138	1247526740152348675	1247526303940534272	1247526237511118854	1247526009789767682	1247525961458839554	1247525688967458816	1247525472960802817	1247525210837749771	1247525097063067649	1247525080894025730	1247524990167027713	1247524436837728259	1247524251998941188	1247524065134305284	1247523919151509505	1247523917603856386	1247523915452182531	1247523871923658752	1247523688800378886	1247523681489707013	1247523668894179328	1247523447971827715	1247522572087865348	1247522556946427906	1247521716810567683	1247521641225043973	1247521579610681345	1247521403626123264	1247521238148243462	1247521199858397190	1247520853828354048	1247520839584501761	1247520526043459584	1247520491008479245	1247520111092613120	1247519962941362179	1247519935930097664	1247519859635707907	1247519387516424197	1247519344684228613	1247519204779028480	1247519199519322114	1247519033844330497	1247518921470533632	1247518498596605953	1247518181091995654	1247517972148531201	1247517384077967360	1247517064786595840	1247516816123072512	1247516614016110592	1247516170506375169	1247516139099283456	1247515975391440901	1247515865458913280	1247515236967604225	1247514997279907841	1247514849640206339	1247514619914133506	1247513976612835328	1247513922548219905	1247513590460014592	1247513503264636928	1247513498189320194	1247513456472924163	1247513417931468800	1247513066553704448	1247512924559683584	1247512897162563586	1247512546246103041	1247512330218373120	1247512259192147972	1247512181832368129	1247512042543726592	1247512002966192140	1247511892807036931	1247511874884771842	1247511795914477569	1247511678150901761	1247511355713892357	1247511072304660480	1247511049282228224	1247510668040900608	1247510489363595265	1247510372262830080	1247510344546820097	1247510311231459329	1247510293887975431	1247509924885782528	1247509793859940353	1247509593196048384	1247509563441664000	1247509372894404608	1247509023953428481	1247508889798615040	1247508704703983616	1247507241298788353	1247507197166264322	1247506912855408640	1247506863039688706	1247506789597360128	1247506250054721537	1247506170627096576	1247505792678404103
1340,https://g1.globo.com/economia/noticia/2020/04/07/japao-declara-emergencia-por-coronavirus-e-aprova-estimulo-de-quase-us-1-trilhao.ghtml,Japão declara emergência por coronavírus e aprova estímulo de quase US$ 1 trilhão | Economia | G1,1247585314333274112	1247527659417919499	1247504653098549248	1247504362936696833	1247503483487600640	1247495668811382785	1247489446305509376	1247488217491935232	1247486958487646209	1247486349298597888	1247485862461550592	1247485851136708608	1247474138509443073
1343,https://g1.globo.com/economia/tecnologia/noticia/2020/04/07/whatsapp-limita-reenvio-de-mensagens-a-1-destinatario-por-vez-em-meio-a-crise-do-novo-coronavirus.ghtml,WhatsApp limita reenvio de mensagens a 1 destinatário por vez em meio à crise do novo coronavírus | Tecnologia | G1,1252660267781062657	1250128796482711559	1248290714271854593	1247871402662862848	1247714672616394753	1247714443397607425	1247681037435617288	1247678591082651648	1247630229260075008	1247623356104478721	1247615558893346817	1247611794694254597	1247603016242429952	1247590877280776194	1247589104709140482	1247583938152931342	1247583582312435712	1247583137552629761	1247582445324718087	1247582150557384704	1247556401158815744	1247556256442843138	1247555278213648386	1247549059172352006	1247548172806664192	1247542639995449346	1247540831776411655	1247537954328686595	1247528767787917312	1247528346142904321	1247526050457718787	1247525578858627072	1247525183755190280	1247524705419939847	1247520788636295168	1247520625083609088	1247519006350700545	1247518858501472259	1247518413435604992	1247517108814123008	1247516750360371206	1247516664238706694	1247514977377955841	1247514888114708480	1247513578845822976	1247513113647370241	1247512556262039553	1247512238006702081	1247509469917057025	1247504791732752385	1247503239244890117	1247501746215190528	1247499821096861698	1247499785709457408	1247499363070377986	1247498704661209089	1247496216742674433	1247495077297086474	1247494165685919744	1247494158421340160	1247494148925427712	1247492363850842113	1247491990088007680	1247491656468901892	1247488765838442496	1247487254748151809	1247486828678176768	1247486017688547329	1247484790376468481	1247484711288614914	1247484497597214720	1247484236065640451	1247483828798664704	1247483612091613184	1247483360978632704	1247482698626711552	1247482560252387328	1247481566726696960	1247480926441025540	1247478324147949568	1247478056568131584	1247477858131415047	1247477849524703232	1247477493189222400	1247469653208838144	1247467717273309185	1247467689595080705	1247467237935636481
1344,https://g1.globo.com/economia/noticia/2020/04/07/vendas-online-de-supermercados-quase-dobram-apos-o-coronavirus-entregas-atrasam-e-exigem-investimentos-das-empresas.ghtml,"Vendas online de supermercados quase dobram após o coronavírus, entregas atrasam e exigem investimentos das empresas | Economia | G1",1247981893250940928	1247891504107937794	1247699497309921281	1247640603816493056	1247622273328128000	1247614424791334912	1247570820228100096	1247504787286835200	1247464720547950592
1350,https://g1.globo.com/politica/noticia/2020/04/06/suspensao-de-contrato-e-reducao-de-salario-so-tem-efeito-apos-aval-de-sindicatos-decide-ministro.ghtml,"Suspensão de contrato e redução de salário têm efeito após manifestação de sindicatos, decide ministro | Política | G1",1250797360042651648	1247635475399151617	1247513751693090817	1247490525525090305	1247486293619044352	1247449156001685505	1247380950281043971	1247361715680894976	1247359936964763648	1247352450488639488	1247343833723080706	1247342536290709504	1247339780934901760	1247332768633294850
1356,https://g1.globo.com/economia/tecnologia/noticia/2020/04/06/anvisa-para-de-usar-ferramenta-de-videoconferencia-zoom-citando-possiveis-falhas-de-seguranca.ghtml,"Anvisa para de usar ferramenta de videoconferência Zoom, citando possíveis falhas de segurança | Tecnologia | G1",1247925130531127298	1247591115131441153	1247541379707760646	1247295398491967493	1247293375121895424	1247279000965255174	1247278949643816968
1357,https://g1.globo.com/economia/noticia/2020/04/06/precos-do-petroleo-caem-apos-arabia-saudita-e-russia-adiarem-reuniao.ghtml,Preços do petróleo caem após Arábia Saudita e Rússia adiarem reunião | Economia | G1,1247464998428971009	1247333150289801216	1247325625570000896	1247289805882482691	1247281299670401026	1247272459218440194
1360,https://g1.globo.com/economia/agronegocios/noticia/2020/04/06/canada-e-eua-encaram-perdas-em-safras-por-falta-de-mao-de-obra-estrangeira.ghtml,Canadá e EUA encaram perdas em safras por falta de mão de obra estrangeira | Agronegócios | G1,1247497705598877701	1247360729084280832	1247289823263698945	1247261470611693568	1247254336771706880	1247254325799333889	1247254319025528834	1247235495190564864
1379,http://noticias.r7.com/internacional/casal-brasileiro-na-namibia-faz-apelo-nao-nos-deixem-para-tras-06042020,Casal brasileiro na Namíbia faz apelo: 'Não nos deixem para trás' - Notícias - R7 Internacional,1249128550071926787	1248198564716650496	1247646899760508929	1247491575766233088	1247491574805811200	1247323205506867200	1247305480562712578
1380,https://www.folhavitoria.com.br/geral/noticia/04/2020/ministerio-da-saude-define-novas-orientacoes-sobre-distanciamento-social,Ministério da Saúde define novas orientações sobre distanciamento social,1247615186221096960	1247532167124488199	1247488053586939907	1247469072696193024	1247459038755000321	1247459017083019264	1247356077517287424	1247346804259258368	1247327938040811521	1247325443809738752	1247314489957113856	1247313370405109762	1247305374841147393	1247295531266846720
1382,http://noticias.r7.com/internacional/temos-de-usar-sacos-de-lixo-na-cabeca-medicos-britanicos-improvisam-no-combate-ao-coronavirus-06042020,'Temos de usar sacos de lixo na cabeça': médicos britânicos improvisam no combate ao coronavírus - Notícias - R7 Internacional,1251100923088244737	1249021808461955072	1248967563347927041	1248813999250161665	1248739175412699145	1248736712437772290	1248736255124406275	1248734648018100226	1248734283403010050	1248582815291187200	1248575528791166978	1248574365932937216	1248288408126009346	1247889604734156800	1247694158820790273	1247681836706381825	1247659390578110464	1247646639977902080	1247630185614249987	1247593008826126336	1247545385830227973	1247540370314891270	1247496693710565378	1247485102910836737	1247478345354412033	1247460775989559297	1247434462604001281	1247420915421511681	1247391051259797509	1247373816650780672	1247342686639656960	1247329537379237888	1247328281101316096	1247327727306375168	1247323886460506119	1247313338016677889	1247310453484728323	1247302945676410881	1247290486861074432	1247288374672723973	1247288176357621762	1247287083288481795	1247285887857233928	1247285127471915008	1247283503374512134	1247277460556832774	1247276824301879303	1247276715489013761	1247276120577314818	1247275982815481857	1247273612329000963	1247273133012221953	1247271838809493506	1247271837693853696	1247271638632202240	1247268421584269314	1247268407906533377	1247267416268210176	1247265943295856640	1247265105777131520
1394,https://g1.globo.com/educacao/enem/2020/noticia/2020/04/17/justica-manda-inep-ampliar-prazo-para-isencao-de-taxa-de-inscricao-e-adequar-cronograma-do-enem.ghtml,Justiça manda Inep ampliar prazo para isenção de taxa de inscrição e 'adequar' cronograma do Enem | Enem 2020 | G1,1251655544525520901	1251645774582222854	1251629325109075971	1251614942366773251	1251611395935928322	1251585317229989888	1251578264868417537	1251539288099106817	1251488116302585860	1251483341280468992	1251466858106105859	1251453387901677568	1251450686031704066	1251378560188768257	1251375989491404802	1251345803211411456	1251340381666643968	1251337413013561344	1251333283021012992	1251333238716600325	1251328247897481217	1251322784510365706	1251319356472135680	1251318842967687170	1251315773978574850	1251307134622543874	1251305513842806785	1251303214751911936	1251300533417148417
1395,https://g1.globo.com/sp/bauru-marilia/noticia/2020/04/17/estudo-em-parceria-com-a-unesp-de-botucatu-preve-pandemia-mais-forte-no-interior-de-sp-em-tres-semanas.ghtml,Estudo em parceria com a Unesp de Botucatu prevê pandemia mais forte no interior de SP em três semanas | Bauru e Marília | G1,1254971529525432324	1251885112423264257	1251881301289861121	1251532951600238594	1251448694009991168	1251345811272871938	1251335902531473409	1251335901780705281	1251329990668333056	1251309794616578048	1251305835059228672	1251290985579130888	1251290975214940163	1251290904536715266
1398,https://g1.globo.com/ciencia-e-saude/noticia/2020/04/17/presidente-do-cnpq-joao-luiz-filgueiras-de-azevedo-e-exonerado.ghtml,"Presidente do CNPq, João Luiz Filgueiras de Azevedo é exonerado | Ciência e Saúde | G1",1251313693213822978	1251282902710706182	1251266567641456641	1251205834673139714	1251188633731817474	1251185367031701508	1251182802936246279	1251182045704978434	1251168906800177168	1251167865912414210	1251161934386225161	1251160903656992771	1251149805096628225	1251148517474570246
1399,https://g1.globo.com/educacao/enem/2020/noticia/2020/04/17/enem-2020-prazo-para-pedir-isencao-da-taxa-de-inscricao-termina-nesta-sexta.ghtml,Enem 2020: Prazo para pedir isenção da taxa de inscrição termina nesta sexta | Enem 2020 | G1,1251268692295536640	1251268676386541585	1251261285574029312	1251255465457135618	1251217178277416962	1251201782325313545	1251185205253230594	1251172125882400775	1251168342402105344	1251166284789583874	1251164483734638592	1251164087616040960	1251163782937579520	1251163771403300865	1251161315973885959	1251151309731794945	1251150627738021889	1251150598876958720	1251148150720479232	1251142410895159297	1251138185951883270	1251132121135153153	1251128292889026560	1251126123448225797	1251124307473956864	1251120964705927168	1251114051888992256	1251110920979451905	1251109157115056129	1251106991449223169	1251101203880120320	1251096761290174465	1251089441898151936	1251086308635787264	1251085029452779521	1251084635733471239	1251082863816192001	1251021005688123398	1251013786246557698	1250982950717489152	1250982917741916160	1250809177842253827	1250538756408557568	1250361583601176576	1250143462076420096	1250112721678241792	1250077611092520960	1250067945084026881	1250020104718483457
1400,https://g1.globo.com/educacao/noticia/2020/04/16/defensoria-pede-que-data-do-enem-2020-seja-alterada-por-causa-da-pandemia-de-coronavirus.ghtml,Defensoria pede que data do Enem 2020 seja alterada por causa da pandemia de coronavírus | Educação | G1,1250995719948902406	1250983309913489408	1250917271821664256	1250914029729710090	1250910982592962560	1250910921930813440
1401,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2020/04/15/ita-divulga-datas-para-o-vestibular-2021-e-estuda-aumento-de-vagas.ghtml,ITA divulga datas para o vestibular 2021 e estuda aumento de vagas | Vale do Paraíba e Região | G1,1250905121606729728	1250806169637011457	1250750327625785346	1250725764410019842	1250724519003729921	1250666622299373568	1250620360845938690	1250581295568216066	1250581280133128194
1404,https://g1.globo.com/educacao/enem/2020/noticia/2020/04/15/jovens-sem-estrutura-para-estudar-em-casa-temem-por-desvantagem-no-enem-atrapalhou-tudo.ghtml,Jovens sem estrutura para estudar em casa temem por desvantagem' no Enem: 'Atrapalhou tudo' | Enem 2020 | G1,1257845616727728130	1257735912240316421	1257458413266776064	1252200364885106690	1252047596002123778	1251979251932368896	1251272878114459658	1250992694010294278	1250910986648903687	1250868164172361732	1250844547967594497	1250798344890454020	1250774300019302400	1250681347418587136	1250680639076040704	1250633301406203905	1250582185310130176	1250581690717736961	1250513089637875712	1250489953252806656	1250443309320822785	1250439868422864896	1250434866908299266	1250431572055961601	1250417386060156928	1250416390000934913	1250416083183341569	1250415452888555520	1250411121372278784	1250404271318679552	1250404209142439936	1250403385272160267	1250395428870328320	1250394582249947139	1250390391146319873	1250381481048002560	1250381421123964928	1250379107432570884	1250378479721254913	1250364725742927872	1250342764245479428
1405,https://g1.globo.com/politica/noticia/2020/04/14/pgr-pede-ao-stf-abertura-de-inquerito-contra-weintraub-por-crime-de-racismo-contra-china.ghtml,PGR pede ao STF inquérito para investigar Weintraub por suposto racismo contra chineses | Política | G1,1250542699096297473	1250434257484271622	1250400351569817601	1250386525063430145	1250363393976000513	1250320109282836480	1250319300365135873	1250265136901656576	1250258519401664512	1250242671844700161	1250235392374251521	1250225647617802244	1250216084889837574	1250212029987606528	1250211142867324928	1250209547739893763	1250207108013973505	1250204643789070337	1250203910649905164	1250202618670067720	1250197366445084672	1250196661525254147	1250196573616844800	1250194985460404226	1250192729956659201	1250192283254886400	1250190810047537153	1250190107472093184	1250188072517541888	1250186274239131655	1250185722750996481	1250184326643417089	1250184304736571400	1250183665642020864	1250182374182313985	1250182373624492032	1250182313738149888	1250182279839846400	1250181462856474624	1250181047188443136	1250178368911392768
1406,https://g1.globo.com/mundo/noticia/2020/04/14/reabertura-de-escolas-a-partir-de-11-de-maio-anunciada-por-macron-gera-polemica-na-franca.ghtml,Reabertura de escolas a partir de 11 de maio anunciada por Macron gera polêmica na França | Mundo | G1,1260255067611041793	1250452123856384000	1250286382859186178	1250258516595675137	1250185701750161408	1250176390395121664	1250168078949810180	1250168029264175106	1250168017029410817	1250043013599879170
1407,https://g1.globo.com/educacao/noticia/2020/04/14/enem-2020-prazo-para-pedir-isencao-na-taxa-de-inscricao-e-justificar-ausencia-termina-nesta-sexta-veja-como-solicitar.ghtml,Enem 2020: prazo para pedir isenção na taxa de inscrição e justificar ausência termina nesta sexta; veja como solicitar | Educação | G1,1250361583601176576	1250143462076420096	1250112721678241792	1250077611092520960	1250067945084026881	1250020104718483457
